{'username': 'NADEGDALASUN', 'id': 1019503964, 'access_hash': 6990876980514961962, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Kalibrator', 'id': 1030344855, 'access_hash': 1634644630092276130, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ali_khlv5', 'id': 1078039376, 'access_hash': -1935079348233799626, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'zhukova_irina0106', 'id': 1255743335, 'access_hash': -6960055292179717452, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Podpeshisss', 'id': 1256243173, 'access_hash': -799399488812113374, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'NataliaSlutskai', 'id': 1278889219, 'access_hash': -5141610696155233694, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'justNagvaL', 'id': 1319218052, 'access_hash': -8404824619263349767, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'vladimmur', 'id': 1326758278, 'access_hash': 636822849387553976, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'eremenalena', 'id': 5376179439, 'access_hash': -1870523461693156937, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'OlgaSterlyadnikova', 'id': 593957930, 'access_hash': -5322492658694537212, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'gaurapremadas', 'id': 637764642, 'access_hash': 8203548970253278973, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'RaltsevaIryna', 'id': 683907968, 'access_hash': -2710039184324499711, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Vladimir_MUST_HAVE', 'id': 703275593, 'access_hash': 9084090552493155287, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nokroeva', 'id': 724256184, 'access_hash': -1616197537853042345, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ViktorWinner84', 'id': 726375606, 'access_hash': -8338503668039894214, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Kalamper', 'id': 759707841, 'access_hash': -5488147220924517687, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'mariammironova', 'id': 805132616, 'access_hash': 2028320392142966914, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AnastasijaLog', 'id': 817232176, 'access_hash': 8385764181476871637, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Natanielll', 'id': 189853425, 'access_hash': 8769033967195573235, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'olga_shayganova', 'id': 251657409, 'access_hash': -2988020851879275153, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Kentiy_R', 'id': 255245392, 'access_hash': 2511822373578471923, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ViktoriPolyakova', 'id': 278213967, 'access_hash': 4592939624163180065, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Goryacheva_Margarita', 'id': 281438803, 'access_hash': -3919221027458904168, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Stanislav2112', 'id': 323036037, 'access_hash': -6342527201342697968, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ludok76', 'id': 336846146, 'access_hash': -8866170734546546617, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Zhazira_aly', 'id': 371775542, 'access_hash': -2355501780563882816, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'gumigold777', 'id': 384572895, 'access_hash': -8242216002673441492, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'asatur_geboyan', 'id': 403011018, 'access_hash': -2834444035114989384, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AlexanderEfimoff', 'id': 455264805, 'access_hash': -3075422549066160031, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'bubnovapoli', 'id': 5327877861, 'access_hash': 448836417798358048, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Zofia_zdrava_massage', 'id': 1678492065, 'access_hash': 4590059941278164944, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'bellanatali', 'id': 1734635280, 'access_hash': 6256860726692906633, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'MedvedevaNatalia1', 'id': 1796541920, 'access_hash': -3178630856934003229, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Natasha0987654321', 'id': 1892527231, 'access_hash': 5442725490018831702, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Angelika0313', 'id': 1939549431, 'access_hash': -316683686500995456, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Olga210204', 'id': 2140568426, 'access_hash': -5098443122643516784, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'barakhtinaolya', 'id': 5376356378, 'access_hash': 2605368606754325229, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Oliga03', 'id': 1161190535, 'access_hash': -6625244124852522456, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'asalikova1992', 'id': 1205781774, 'access_hash': 7644602695274140600, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'burgart_irina', 'id': 1258359664, 'access_hash': -667149903727272220, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ValentinaKyzmina', 'id': 1270090706, 'access_hash': -2562690089814345828, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'katybeautypro', 'id': 1278142116, 'access_hash': -8010971642483955917, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'IrinaMokstadt', 'id': 1325281534, 'access_hash': -1269528438080547143, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'suharnikova_nails', 'id': 1582562120, 'access_hash': 1746756166722681702, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'SvetLanaMelekhina1', 'id': 1597278462, 'access_hash': 3092335410462406089, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'cleef18', 'id': 1910911451, 'access_hash': -4079936872680648455, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'zojazelenkina', 'id': 1409399311, 'access_hash': 8452446415574058436, 'target_groups': 'https://t.me/psyhelp_on'}   User не является взаимным контактом.
{'username': 'Tatyana_Zhironkina', 'id': 1506168434, 'access_hash': -3321506741452946364, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'notyourbelka', 'id': 973191163, 'access_hash': 4463983088511668439, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'yoniich', 'id': 1047925525, 'access_hash': -975347634557997601, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Marina20216', 'id': 574263550, 'access_hash': 7904033770465478400, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'mizhaaa_sss', 'id': 995292901, 'access_hash': -3531034727104447006, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Logvinenko_Irina', 'id': 567892035, 'access_hash': -8424175126472183982, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Tixi3', 'id': 71170378, 'access_hash': 3785059908845873428, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ReginaMills5', 'id': 1089255572, 'access_hash': -4893742937985023239, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'anastasy_shevtsova', 'id': 537038081, 'access_hash': 6051411726353582182, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Nataly_Sazhneva', 'id': 365790558, 'access_hash': 8421384840996703433, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'NtlZkh', 'id': 387425302, 'access_hash': -2531711606912906053, 'target_groups': 'https://t.me/psyhelp_on'}   Превышен лимит у user каналов / супергрупп.
{'username': 'ru48ru', 'id': 1830986, 'access_hash': -7971363771801594471, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'mariya_v_stolice', 'id': 1024000472, 'access_hash': -1431059704068987229, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Just_julia_kiri', 'id': 1039660397, 'access_hash': -5440174700590224888, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Udacha1976', 'id': 543881363, 'access_hash': -2623786139301911798, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Mari_sha_tmn', 'id': 1241098469, 'access_hash': 3578442415032119268, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'erkezhankenzhe', 'id': 754677900, 'access_hash': 2674078004845330596, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Serdg1012', 'id': 408006525, 'access_hash': -5504898871981650365, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'dasha_varova', 'id': 756524695, 'access_hash': -8735056605397930359, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'liliyamurat', 'id': 786211564, 'access_hash': 4599802575923101781, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ruchkamisama', 'id': 811698649, 'access_hash': -6419193708065639788, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AidaShakhmilova', 'id': 851897553, 'access_hash': -1835492773888655418, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'IvanTitarenko', 'id': 894690241, 'access_hash': 4460504206425817120, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ilmirairkabaeva', 'id': 911272983, 'access_hash': -7279498834682724390, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Nikolai_Kalianikov', 'id': 923456880, 'access_hash': -666625120124991956, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Olgaolga1004', 'id': 969249494, 'access_hash': -4587540867782104267, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'alinashhkaa', 'id': 992561350, 'access_hash': 5113408666349701495, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'cheetos_huitos', 'id': 994246486, 'access_hash': 7906353622224897185, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'MooN88FloweR', 'id': 995878124, 'access_hash': -3102906417954990767, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'MarinaKupriyanova', 'id': 442424139, 'access_hash': 4574723094645702184, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Lesya3103Sh', 'id': 484335080, 'access_hash': -3446705392103216722, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Anfisa6690', 'id': 495891084, 'access_hash': 4342589272159004832, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Vegalex3', 'id': 560831434, 'access_hash': 125636546467142471, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'StalnovaMariya', 'id': 569551743, 'access_hash': -505527439177741176, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'steptat', 'id': 626716663, 'access_hash': -4361798349024022236, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nataliiaivanova275', 'id': 638579180, 'access_hash': -8365985535210113056, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Natalya_Molchanova13', 'id': 680414160, 'access_hash': -4334091489285407455, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'millagaleeva', 'id': 728994326, 'access_hash': -8005293021438584489, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'viktoriya_shprip', 'id': 214134552, 'access_hash': 4302771229823037757, 'target_groups': 'https://t.me/psyhelp_on'}   Превышен лимит у user каналов / супергрупп.
{'username': 'aigul_sh90', 'id': 266645892, 'access_hash': 5317665041461038391, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AliyaTenerife', 'id': 269092476, 'access_hash': 7707215902283886843, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Tklavt', 'id': 286763048, 'access_hash': 7811153188108793541, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Petrovskaya_Svetlana', 'id': 317424799, 'access_hash': 4603283742568063351, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'viktorinka2912', 'id': 372012933, 'access_hash': 8365170131354445054, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'elenasevostyanova', 'id': 375552457, 'access_hash': 5188716008658628417, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'tanyfadeeva', 'id': 378452758, 'access_hash': -4179076987091790132, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'anzhelika_sar', 'id': 393853277, 'access_hash': 2642026497774221135, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'oleg_stafersky', 'id': 399221986, 'access_hash': -1406412228656363861, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Albisai', 'id': 1448032404, 'access_hash': 1563879511978051713, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'krasxvn', 'id': 2007425777, 'access_hash': -391682575704463189, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'KristinaHarlanova', 'id': 2104741904, 'access_hash': 6819994665780436854, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'bezlogichniy', 'id': 523788523, 'access_hash': -584855477071533419, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'LuckyAlina', 'id': 539254653, 'access_hash': 204371120810937442, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Golikova_Elen', 'id': 555813402, 'access_hash': -5692186812158676714, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'karavaeva_nadezhda', 'id': 704567964, 'access_hash': 5764855738639389076, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Natalia_shejkina', 'id': 772530133, 'access_hash': -2937907950697003454, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'OlgaRudenko7', 'id': 776835549, 'access_hash': -4850889036507760867, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nata_aksenova8', 'id': 896727690, 'access_hash': -4342411339115568170, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'KateBobreshova', 'id': 966418940, 'access_hash': -3345911122594458294, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Loranovak', 'id': 985809396, 'access_hash': -8913332377391949438, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'mmomanechka', 'id': 1060247583, 'access_hash': 2799686554982687617, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'mariya_smirnova_travel', 'id': 1097006173, 'access_hash': 5483695478242871887, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Shabanovwood', 'id': 1122354345, 'access_hash': 3360108841635090697, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'KatenkaFlorida', 'id': 1165913262, 'access_hash': 4708235667076635105, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'irinakozlenko', 'id': 1383994561, 'access_hash': -3297471130665535592, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nomina_suntodiosa', 'id': 193031038, 'access_hash': -1065735930984322377, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Wavelona', 'id': 206206663, 'access_hash': 9000437176371077727, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'DotsenkoYuri', 'id': 329102748, 'access_hash': 1822153880972383008, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'juuli_ya', 'id': 364636916, 'access_hash': 6740444497089833386, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'KharitonychevaAnna', 'id': 416607670, 'access_hash': -6074718757703428641, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'timokhinamarina', 'id': 439488831, 'access_hash': -2131171080987554902, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'timurvinokyrov', 'id': 439788077, 'access_hash': -1263141618649579077, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Anastasia3681', 'id': 460894677, 'access_hash': 2248068438738560510, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'leAnna108', 'id': 463587368, 'access_hash': -2903046908979450088, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Irina05055', 'id': 485054542, 'access_hash': -4937856636969384003, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Silverhrom', 'id': 497898152, 'access_hash': -4489508126347018761, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'irina_shimanovskaya', 'id': 504579193, 'access_hash': 1826523541914609101, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'LalaKarash', 'id': 514640643, 'access_hash': 2534301286101531254, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Doctor_Feruleva', 'id': 766605004, 'access_hash': 5372414417054204903, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'svitbeauty', 'id': 1154719496, 'access_hash': -2054199298735213169, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Gushina29', 'id': 2048200488, 'access_hash': -7529120870513634816, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Nailechka67', 'id': 1734980320, 'access_hash': -827965275515621517, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Piryugina_Larisa', 'id': 1854928309, 'access_hash': 2933084740262212823, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Svieta123', 'id': 1875534177, 'access_hash': -4023557291148504168, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Olga_Ivanov_a', 'id': 2067356069, 'access_hash': -6311933929682771911, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'IrinaPlakhova', 'id': 756354156, 'access_hash': 4874555630226964420, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'InnaVyhristenko', 'id': 769093065, 'access_hash': -6775456423020327955, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'lenylya606', 'id': 832334495, 'access_hash': -1153308904554881927, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'OlgaVarnavb', 'id': 894441431, 'access_hash': 1983061986509033576, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Kovkaveka', 'id': 1050349002, 'access_hash': -3601067641179971708, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'lelya_mooi', 'id': 1111588995, 'access_hash': -652216548502736316, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'kristta3', 'id': 1149873218, 'access_hash': -4872574529061029972, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Artem_Valtyshev', 'id': 1257718280, 'access_hash': -7403450627388479306, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'L_svetlana73', 'id': 1288375294, 'access_hash': 3289045383463586620, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Valentina_1288', 'id': 1353511539, 'access_hash': -609289295504983346, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Nonakstar', 'id': 1357543513, 'access_hash': 4353513985150431019, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'MissLuminescence', 'id': 1431172062, 'access_hash': -5136340577730954296, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'galkina_yuliay', 'id': 1447060409, 'access_hash': 7337172585564640423, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nadya_gataulina', 'id': 170527790, 'access_hash': 8471363174780790734, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nadezhda_dementeva', 'id': 184936778, 'access_hash': 5050528875878636473, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'KateG', 'id': 192003530, 'access_hash': 7290516212720313787, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'mstata123', 'id': 220452041, 'access_hash': 3855001214488889854, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'tadyakova', 'id': 240671959, 'access_hash': 590365469603960474, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'TimRot13', 'id': 308570567, 'access_hash': 7009296482016921140, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'aeriss7', 'id': 333785822, 'access_hash': 4691447098519843327, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'allarich38', 'id': 378988129, 'access_hash': 4962090274426414945, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AnnaTva', 'id': 394330231, 'access_hash': -5593570641489756188, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'spartumax', 'id': 410678427, 'access_hash': 2894830472162872278, 'target_groups': 'https://t.me/psyhelp_on'}   Превышен лимит у user каналов / супергрупп.
{'username': 'Nataliamanza', 'id': 468646418, 'access_hash': -818151419630038035, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Olga_Pak_ReKi_ReiKi', 'id': 476651482, 'access_hash': 2327762654341671295, 'target_groups': 'https://t.me/psyhelp_on'}   Превышен лимит у user каналов / супергрупп.
{'username': 'Alex_Ana', 'id': 563336233, 'access_hash': -8823802516765295374, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AllaZhakhina', 'id': 601189836, 'access_hash': 3187048495840200317, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'allofeya', 'id': 635508946, 'access_hash': 2343486407358271290, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'malett', 'id': 123382542, 'access_hash': -1473224160708816309, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'zima1719', 'id': 1209848359, 'access_hash': 2668491195667387624, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Alina9teacher', 'id': 1212786377, 'access_hash': 3147916810767209939, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nazik8888', 'id': 1290730936, 'access_hash': 5377108517546215532, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Jantik2007', 'id': 1583107186, 'access_hash': -1185267898290984347, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'DmitryPodkopaev', 'id': 1646489201, 'access_hash': 6671929429868216259, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ssvetlana_5', 'id': 1808572869, 'access_hash': -7995344237848675852, 'target_groups': 'https://t.me/psyhelp_on'}   User не является взаимным контактом.
{'username': 'nyra53', 'id': 1813289017, 'access_hash': -3827513498674470331, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'larisakytsya', 'id': 777174944, 'access_hash': 7444739154702784657, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Lyudmila_Kvasova', 'id': 794727846, 'access_hash': -3337171510004054991, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Leo_kov', 'id': 814007655, 'access_hash': -8789132642935421938, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Aleksandr_Vorontsov', 'id': 816598252, 'access_hash': 2707898219140117878, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'irins_s', 'id': 822868580, 'access_hash': 4052323691902615826, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'elka2407', 'id': 835692771, 'access_hash': 2018409191527366971, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'milavitske', 'id': 847520455, 'access_hash': -3314021945763697544, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'e_elovikova', 'id': 870762558, 'access_hash': -3108090803498329487, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'SekretFirmy', 'id': 889872471, 'access_hash': -6062525709884824726, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'gromovamanner', 'id': 915841912, 'access_hash': 3697033959715567924, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'zera999', 'id': 936194720, 'access_hash': 6218616299649969633, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ayvar_ganeev42', 'id': 1089185510, 'access_hash': -8707659749056090477, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Roza0705', 'id': 1096416089, 'access_hash': 4726629566707092775, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Maria_Berlizova', 'id': 1105280589, 'access_hash': 3324481612868397947, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'elenagricay', 'id': 1162940300, 'access_hash': -7448644150323370197, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Sokol_tw', 'id': 1175372158, 'access_hash': -4267149390625607752, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'TatTattati', 'id': 1195943816, 'access_hash': -6895143119774206490, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Sushko_Tatiana', 'id': 651295998, 'access_hash': 486264053785787766, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'NataZolot1', 'id': 664152991, 'access_hash': 7348712422767942095, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Ingwarmades', 'id': 666012506, 'access_hash': -8574364632663347360, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Ele_mark', 'id': 698270271, 'access_hash': 7819045556680266447, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Alevtinkaart', 'id': 703911523, 'access_hash': -7505042639904640826, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Nataliy_babiy', 'id': 719398919, 'access_hash': 1851758741486197246, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'zAlexJeneva', 'id': 732774423, 'access_hash': -7868253627264964997, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Yl_Es', 'id': 750049265, 'access_hash': -7748993318774440203, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Nilovea', 'id': 757535516, 'access_hash': 68435336778750560, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Syrok6', 'id': 981360272, 'access_hash': 8497568510070609498, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'smirnovaa73', 'id': 1225203547, 'access_hash': 4946224425217842687, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'UdjinFlint', 'id': 1316719867, 'access_hash': 7396729721448676767, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nattanNat', 'id': 870267590, 'access_hash': -6235620596672925482, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'anioka_sun', 'id': 305049348, 'access_hash': -9014342574821674007, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'panfilova_alen', 'id': 654928675, 'access_hash': 5582728584484596307, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'anipetrosyan85', 'id': 1491605845, 'access_hash': -9136906985459135533, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Karinababaanct', 'id': 5314657317, 'access_hash': 451781700234027406, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'med_elaina', 'id': 340635056, 'access_hash': -79613969939810177, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Lerulemon', 'id': 1145647838, 'access_hash': -166863831362082453, 'target_groups': 'https://t.me/psyhelp_on'}   User не является взаимным контактом.
{'username': 'Lora_issa', 'id': 152964307, 'access_hash': 7204666516063874093, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Deradera2', 'id': 1192660335, 'access_hash': -7816836172565390789, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'propellerpro', 'id': 245861451, 'access_hash': 831694325181355882, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'teliseeva', 'id': 368299368, 'access_hash': -1839462330747689651, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'olichkamatviyiv', 'id': 577396559, 'access_hash': 5933991226670439919, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'arinylaa', 'id': 592035728, 'access_hash': 7509290478527069426, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'PRO_SVET_LIVE', 'id': 593996342, 'access_hash': 2401881614938415916, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'IgorNys', 'id': 606377474, 'access_hash': 2033834205711945447, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Vitav2022', 'id': 609500058, 'access_hash': 501708993559020185, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Elena_Sedyh', 'id': 629517635, 'access_hash': -8950865537227702938, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Marynadramenka', 'id': 642386267, 'access_hash': -6577614047905284207, 'target_groups': 'https://t.me/psyhelp_on'}
